id,ckpt,n_atoms,n_heavy,fminus_hat_rho,fminus_hat_top_match,fminus_hat_top_match_tol,fminus_hat_top_rank,fminus_hat_n_top_equiv,fplus_hat_rho,fplus_hat_top_match,fplus_hat_top_match_tol,fplus_hat_top_rank,fplus_hat_n_top_equiv,dual_hat_rho,dual_hat_top_match,dual_hat_top_match_tol,dual_hat_top_rank,dual_hat_n_top_equiv
2632,id,17,7,1.0,True,True,0,2,0.9642857142857145,False,False,1,1,0.9285714285714288,True,True,0,1
2633,id,18,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
2651,id,17,7,1.0,True,True,0,1,1.0,True,True,0,1,0.8928571428571429,True,True,0,1
2662,id,15,7,0.9642857142857145,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
2665,id,21,7,1.0,True,True,0,1,0.9285714285714288,False,True,1,2,1.0,True,True,0,1
2673,id,19,7,0.9285714285714288,False,True,1,2,0.7857142857142859,False,True,1,5,0.8928571428571429,False,True,1,3
2674,id,17,7,1.0,True,True,0,2,0.8214285714285715,False,True,1,5,1.0,True,True,0,1
2691,id,11,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
2699,id,14,7,1.0,True,True,0,1,0.8571428571428573,True,True,0,1,1.0,True,True,0,1
2700,id,15,7,0.9285714285714288,True,True,0,1,1.0,True,True,0,1,0.9642857142857145,True,True,0,1
2703,id,15,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,1,0.9642857142857145,True,True,0,2
2721,id,16,7,0.9642857142857145,True,True,0,1,0.9642857142857145,True,True,0,1,1.0,True,True,0,1
2728,id,15,7,1.0,True,True,0,1,1.0,True,True,0,1,0.9642857142857145,True,True,0,1
2729,id,14,7,1.0,True,True,0,1,1.0,True,True,0,1,0.9642857142857145,True,True,0,1
2746,id,19,7,1.0,True,True,0,1,0.6785714285714287,True,True,0,3,0.8571428571428573,False,True,2,2
2783,id,14,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
2801,id,20,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,2,0.9642857142857145,True,True,0,1
2802,id,18,7,1.0,True,True,0,1,0.9642857142857145,False,True,1,3,0.9642857142857145,True,True,0,3
2822,id,11,7,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
2839,id,12,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,1,1.0,True,True,0,1
2843,id,14,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
2847,id,12,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,1,1.0,True,True,0,1
2852,id,14,7,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
2853,id,13,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,1,1.0,True,True,0,1
2855,id,15,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
2895,id,17,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,3,0.9642857142857145,False,True,1,3
2917,id,14,7,1.0,True,True,0,1,0.8928571428571429,False,True,1,2,1.0,True,True,0,2
2932,id,16,7,0.9642857142857145,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
2955,id,21,7,1.0,True,True,0,1,0.7500000000000002,True,True,0,3,0.8928571428571429,True,True,0,2
2972,id,10,7,0.9642857142857145,True,True,0,1,0.9642857142857145,True,True,0,1,1.0,True,True,0,1
2982,id,14,7,0.9642857142857145,True,True,0,1,0.8928571428571429,True,True,0,2,1.0,True,True,0,1
3480,id,14,7,0.9642857142857145,True,True,0,1,0.9642857142857145,True,True,0,2,0.8928571428571429,True,True,0,2
3495,id,16,7,1.0,True,True,0,1,0.8928571428571429,True,True,0,4,0.9642857142857145,True,True,0,1
3512,id,15,7,1.0,True,True,0,1,0.5714285714285715,False,True,4,5,0.6785714285714287,False,True,2,4
3513,id,14,7,1.0,True,True,0,1,0.8571428571428573,True,True,0,3,0.9642857142857145,False,True,1,2
3515,id,17,7,0.9285714285714288,True,True,0,4,0.6071428571428572,True,True,0,6,0.8928571428571429,True,True,0,1
3521,id,15,7,0.9642857142857145,True,True,0,1,0.9285714285714288,True,True,0,4,0.8571428571428573,False,True,2,3
3532,id,14,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,3,0.9642857142857145,True,True,0,3
3537,id,18,7,0.9642857142857145,True,True,0,1,0.8571428571428573,True,True,0,2,0.8571428571428573,False,True,1,3
3541,id,17,7,0.7500000000000002,True,True,0,1,0.9642857142857145,True,True,0,3,0.8928571428571429,True,True,0,3
3559,id,15,7,1.0,True,True,0,1,0.8571428571428573,True,True,0,2,1.0,True,True,0,1
3575,id,11,7,0.9642857142857145,False,True,1,2,1.0,True,True,0,1,1.0,True,True,0,1
3578,id,9,7,1.0,True,True,0,1,1.0,True,True,0,2,0.9642857142857145,True,True,0,1
3582,id,9,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
3592,id,13,7,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
3595,id,15,7,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
3612,id,14,7,1.0,True,True,0,1,1.0,True,True,0,1,0.9642857142857145,False,True,1,2
3614,id,13,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,1,1.0,True,True,0,1
3619,id,11,7,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
3638,id,14,7,1.0,True,True,0,1,0.9642857142857145,False,True,1,2,1.0,True,True,0,1
3646,id,12,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3647,id,11,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3667,id,13,7,1.0,True,True,0,1,1.0,True,True,0,1,0.9642857142857145,True,True,0,3
3680,id,15,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3681,id,14,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
3708,id,14,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3714,id,12,7,1.0,True,True,0,1,1.0,True,True,0,2,0.9642857142857145,True,True,0,1
3716,id,10,7,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2
3731,id,13,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3736,id,12,7,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
3743,id,13,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3747,id,12,7,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
3769,id,11,7,1.0,True,True,0,1,1.0,True,True,0,1,0.9642857142857145,False,True,1,2
3773,id,9,7,0.9642857142857145,True,True,0,2,1.0,True,True,0,1,0.9642857142857145,True,True,0,1
3779,id,11,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3784,id,10,7,0.9642857142857145,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
3786,id,13,7,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
3789,id,11,7,0.9642857142857145,True,True,0,1,1.0,True,True,0,1,0.9642857142857145,True,True,0,1
3790,id,12,7,0.9642857142857145,False,True,1,2,1.0,True,True,0,1,1.0,True,True,0,2
3796,id,12,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3798,id,11,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3799,id,11,7,0.9642857142857145,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3812,id,12,7,0.9642857142857145,True,True,0,4,0.8214285714285715,False,True,1,2,0.9285714285714288,True,True,0,1
3829,id,8,7,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
3840,id,8,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3846,id,10,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3847,id,9,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3852,id,9,7,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
3874,id,9,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,1,0.9642857142857145,True,True,0,1
3878,id,11,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3889,id,11,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
2985,id,11,7,0.9642857142857145,True,True,0,1,1.0,True,True,0,1,0.8928571428571429,True,True,0,1
3012,id,20,7,0.9642857142857145,True,True,0,1,0.42857142857142866,False,True,1,2,0.642857142857143,False,False,4,1
3019,id,18,7,0.9642857142857145,True,True,0,1,0.8571428571428573,True,True,0,4,0.8571428571428573,False,True,1,2
3032,id,13,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
3065,id,15,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3066,id,13,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3070,id,14,7,1.0,True,True,0,1,1.0,True,True,0,1,0.9642857142857145,True,True,0,1
3071,id,19,7,0.9642857142857145,True,True,0,2,0.9642857142857145,False,True,1,3,0.9285714285714288,True,True,0,1
3080,id,16,7,1.0,True,True,0,1,0.9285714285714288,True,True,0,2,0.9285714285714288,False,False,1,1
3083,id,13,7,0.9642857142857145,True,True,0,1,0.9642857142857145,True,True,0,1,1.0,True,True,0,1
3103,id,15,7,0.9642857142857145,True,True,0,1,0.9642857142857145,True,True,0,1,0.9642857142857145,True,True,0,1
3140,id,17,7,1.0,True,True,0,1,0.8214285714285715,False,False,2,2,0.9642857142857145,True,True,0,2
3155,id,12,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,1,0.8928571428571429,True,True,0,1
3158,id,19,7,0.8928571428571429,False,True,1,2,0.8214285714285715,True,True,0,4,0.9285714285714288,True,True,0,3
3160,id,16,7,1.0,True,True,0,1,0.8928571428571429,True,True,0,3,1.0,True,True,0,2
3162,id,15,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,1,1.0,True,True,0,2
3171,id,16,7,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,3
3175,id,15,7,0.9642857142857145,False,True,1,3,0.9285714285714288,True,True,0,1,0.9285714285714288,True,True,0,1
3176,id,14,7,0.9642857142857145,True,True,0,1,0.8571428571428573,True,True,0,1,0.9642857142857145,False,True,1,2
3187,id,16,7,0.9642857142857145,True,True,0,1,0.9285714285714288,False,True,1,3,0.9642857142857145,True,True,0,2
3198,id,14,7,0.9285714285714288,True,True,0,1,0.9642857142857145,True,True,0,3,1.0,True,True,0,4
3201,id,15,7,0.9285714285714288,True,True,0,2,1.0,True,True,0,2,0.9285714285714288,False,True,1,4
3226,id,12,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3230,id,19,7,1.0,True,True,0,2,0.9642857142857145,True,True,0,4,0.9642857142857145,True,True,0,2
3232,id,17,7,1.0,True,True,0,1,0.6785714285714287,True,True,0,2,0.8214285714285715,True,True,0,2
3234,id,15,7,1.0,True,True,0,1,0.9642857142857145,False,True,1,2,1.0,True,True,0,2
3237,id,15,7,0.9285714285714288,True,True,0,1,1.0,True,True,0,2,0.8928571428571429,False,True,1,3
3242,id,14,7,0.9642857142857145,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3251,id,12,7,0.9642857142857145,True,True,0,1,0.9642857142857145,True,True,0,1,1.0,True,True,0,1
3278,id,15,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,2,1.0,True,True,0,1
3288,id,15,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,2,0.8928571428571429,True,True,0,3
3306,id,14,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,1,1.0,True,True,0,1
3323,id,12,7,0.9642857142857145,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
3362,id,15,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3370,id,13,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,1,0.8928571428571429,True,True,0,1
3375,id,11,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,1,1.0,True,True,0,1
3380,id,17,7,1.0,True,True,0,1,1.0,True,True,0,2,0.9642857142857145,True,True,0,1
3397,id,13,7,0.8214285714285715,False,True,1,2,0.7142857142857144,False,False,3,1,-0.642857142857143,False,False,6,1
3404,id,17,7,0.9642857142857145,False,True,1,2,0.9642857142857145,False,True,1,2,0.9642857142857145,False,True,1,2
3416,id,17,7,1.0,True,True,0,1,0.7500000000000002,False,True,3,3,0.9285714285714288,True,True,0,1
3418,id,15,7,0.9642857142857145,True,True,0,1,0.7500000000000002,True,True,0,2,0.9285714285714288,True,True,0,1
3419,id,16,7,1.0,True,True,0,1,0.7500000000000002,False,True,3,4,0.9285714285714288,True,True,0,1
3420,id,15,7,1.0,True,True,0,1,0.8571428571428573,True,True,0,4,1.0,True,True,0,2
3438,id,13,7,1.0,True,True,0,1,-0.21428571428571433,False,False,2,1,0.1785714285714286,False,False,2,1
3443,id,13,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3447,id,14,7,0.9285714285714288,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3449,id,17,7,0.9642857142857145,True,True,0,1,0.9285714285714288,False,True,1,2,0.9285714285714288,False,True,1,2
3450,id,17,7,1.0,True,True,0,1,0.8571428571428573,False,True,2,4,0.9642857142857145,False,True,1,3
3463,id,15,7,0.9642857142857145,True,True,0,1,0.6071428571428572,False,True,1,4,0.8571428571428573,True,True,0,2
3478,id,13,7,0.9642857142857145,True,True,0,1,0.9642857142857145,True,True,0,3,0.5,False,False,3,2
3898,id,19,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
3913,id,16,8,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
3925,id,17,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3932,id,17,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
3951,id,17,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3966,id,17,8,0.9285714285714287,True,True,0,1,0.880952380952381,True,True,0,1,0.9761904761904763,True,True,0,1
3987,id,17,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1
4004,id,14,8,1.0,True,True,0,1,0.9523809523809524,True,True,0,1,1.0,True,True,0,1
4013,id,13,8,1.0,True,True,0,2,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
4020,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,2
4022,id,14,8,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2
4027,id,16,8,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
4042,id,18,8,0.9523809523809524,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4047,id,17,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4052,id,15,8,0.523809523809524,False,False,4,1,0.19047619047619052,False,False,2,1,-0.261904761904762,False,False,3,2
4056,id,17,8,1.0,True,True,0,1,0.9523809523809524,True,True,0,1,1.0,True,True,0,1
4069,id,17,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,2
4072,id,17,8,1.0,True,True,0,1,0.7619047619047621,True,True,0,1,0.7857142857142858,True,True,0,1
4073,id,15,8,0.9523809523809524,False,True,1,2,0.9047619047619048,True,True,0,1,0.9523809523809524,True,True,0,1
4075,id,15,8,0.9761904761904763,True,True,0,1,0.9523809523809524,True,True,0,2,1.0,True,True,0,1
4077,id,14,8,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,2,0.8571428571428572,True,True,0,1
4096,id,17,8,1.0,True,True,0,2,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
4098,id,16,8,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
4102,id,17,8,1.0,True,True,0,1,0.7857142857142858,True,True,0,1,1.0,True,True,0,1
4103,id,16,8,0.9761904761904763,True,True,0,1,0.9523809523809524,True,True,0,1,1.0,True,True,0,1
4110,id,15,8,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,2,1.0,True,True,0,1
4120,id,17,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
4121,id,16,8,0.9761904761904763,True,True,0,1,0.9047619047619048,True,True,0,1,0.9761904761904763,True,True,0,1
4127,id,17,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
4138,id,10,7,0.9285714285714288,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4141,id,10,7,0.9285714285714288,False,True,1,2,1.0,True,True,0,2,0.9642857142857145,True,True,0,2
4149,id,8,7,0.9642857142857145,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
4152,id,9,7,1.0,True,True,0,1,0.8571428571428573,False,True,1,2,0.642857142857143,False,True,4,3
4155,id,14,7,1.0,True,True,0,1,1.0,True,True,0,1,0.9642857142857145,True,True,0,1
4156,id,13,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4157,id,12,7,0.8928571428571429,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4158,id,10,7,0.9642857142857145,True,True,0,1,0.9642857142857145,True,True,0,1,0.9642857142857145,True,True,0,1
4160,id,13,7,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
4182,id,12,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
4194,id,14,8,0.9285714285714287,True,True,0,1,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1
4203,id,13,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
4252,id,16,8,0.9761904761904763,False,True,1,2,0.9285714285714287,True,True,0,2,0.9761904761904763,True,True,0,2
4255,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4272,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4280,id,14,8,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
4281,id,14,8,1.0,True,True,0,2,0.9761904761904763,True,True,0,2,1.0,True,True,0,1
4285,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4288,id,12,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
4305,id,14,8,1.0,True,True,0,1,1.0,True,True,0,2,0.9285714285714287,True,True,0,1
4312,id,13,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4334,id,11,8,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
4347,id,13,8,1.0,True,True,0,1,0.9523809523809524,False,False,1,1,0.8571428571428572,True,True,0,1
4348,id,12,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9047619047619048,True,True,0,1
4350,id,11,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9285714285714287,True,True,0,1
4354,id,17,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,2,0.9761904761904763,True,True,0,2
4375,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4399,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4416,id,15,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,1,0.9761904761904763,True,True,0,1
4418,id,14,8,1.0,True,True,0,1,0.9523809523809524,True,True,0,1,1.0,True,True,0,2
4424,id,13,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4431,id,18,8,0.9761904761904763,False,True,1,2,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
4433,id,17,8,0.9761904761904763,True,True,0,2,0.9523809523809524,False,True,1,2,1.0,True,True,0,2
4441,id,18,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4456,id,14,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,2,0.9285714285714287,False,True,2,3
4460,id,17,8,0.9761904761904763,True,True,0,1,0.880952380952381,True,True,0,1,0.9285714285714287,True,True,0,1
4462,id,16,8,1.0,True,True,0,2,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
4464,id,15,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4476,id,15,8,1.0,True,True,0,1,1.0,True,True,0,4,1.0,True,True,0,2
4486,id,13,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4506,id,13,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
4515,id,14,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4516,id,12,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4517,id,12,8,0.9761904761904763,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,3
4546,id,14,8,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
4565,id,13,8,0.9523809523809524,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2
4577,id,12,8,1.0,True,True,0,1,0.9761904761904763,False,True,1,2,1.0,True,True,0,1
4595,id,14,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
4612,id,13,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
4614,id,13,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4617,id,11,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4620,id,12,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
4627,id,13,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
4633,id,12,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4647,id,15,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4648,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4652,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4666,id,18,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4671,id,15,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4682,id,15,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4685,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4702,id,17,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4726,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9285714285714287,True,True,0,1
4736,id,16,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
4742,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9523809523809524,True,True,0,1
4747,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
4758,id,15,8,1.0,True,True,0,2,0.9761904761904763,True,True,0,2,0.9285714285714287,True,True,0,2
4762,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4763,id,13,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
4787,id,17,8,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
4789,id,16,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
4797,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4801,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4808,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9285714285714287,True,True,0,1
4817,id,13,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4828,id,16,8,1.0,True,True,0,1,1.0,True,True,0,4,1.0,True,True,0,1
4838,id,14,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4847,id,15,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,2,1.0,True,True,0,1
4851,id,13,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
4858,id,13,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
4882,id,14,8,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
4883,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4888,id,12,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4901,id,13,8,0.9761904761904763,True,True,0,2,0.9523809523809524,True,True,0,1,1.0,True,True,0,1
4902,id,12,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
4907,id,13,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4918,id,17,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
4921,id,16,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1
4924,id,16,8,1.0,True,True,0,1,0.8333333333333335,True,True,0,1,1.0,True,True,0,1
